county,area,lat,lon
"Shawano,WI",909,44.789641,-88.755813
"Sheboygan,WI",1271,43.738713,-87.731531
"Taylor,WI",984,45.211656,-90.504853
"Trempealeau,WI",741,44.30305,-91.358867
"Vernon,WI",816,43.599366,-90.821983
"Vilas,WI",1017,46.049848,-89.501254
"Walworth,WI",576,42.66811,-88.541731
"Washburn,WI",853,45.892489,-91.796422
"Washington,WI",435,43.391156,-88.232917
"Waukesha,WI",580,43.018368,-88.30424
"Waupaca,WI",765,44.478004,-88.967005
"Waushara,WI",637,44.112823,-89.239786
"Winnebago,WI",578,44.085707,-88.668149
"Wood,WI",809,44.461413,-90.038825
"Albany,WY",4308,41.665514,-105.721883
"Big Horn,WY",3158,44.525117,-107.994848
"Campbell,WY",4806,44.191999,-105.517014
"Carbon,WY",7963,41.70359,-106.933153
"Converse,WY",4265,42.984623,-105.524752
"Crook,WY",2865,44.589266,-104.567298
"Fremont,WY",9265,43.054831,-108.608935
"Goshen,WY",2232,42.089455,-104.35354
"Hot Springs,WY",2006,43.720209,-108.435076
"Johnson,WY",4174,44.044048,-106.588541
"Laramie,WY",2687,41.29283,-104.660395
"Lincoln,WY",4094,42.229993,-110.682961
"Natrona,WY",5375,42.977645,-106.768219
"Niobrara,WY",2627,43.062159,-104.468373
"Park,WY",6965,44.492387,-109.593597
"Platte,WY",2110,42.131593,-104.953963
"Sheridan,WY",2526,44.781369,-106.881211
"Sublette,WY",4935,42.767928,-109.91617
"Sweetwater,WY",10491,41.660328,-108.875677
"Teton,WY",4217,44.048662,-110.426087
"Uinta,WY",2088,41.284726,-110.558947
"Washakie,WY",2242,43.878831,-107.669052
"Weston,WY",2400,43.846213,-104.57002
"Adjuntas Municipio,PR",67,18.181611,-66.758165
"Aguada Municipio,PR",45,18.375673,-67.185745
"Aguadilla Municipio,PR",75,18.480191,-67.143762
"Aguas Buenas Municipio,PR",30,18.256524,-66.128496
"Aibonito Municipio,PR",31,18.130723,-66.26446
"Añasco Municipio,PR",44,18.286905,-67.131282
"Arecibo Municipio,PR",171,18.434004,-66.674994
"Arroyo Municipio,PR",35,17.97206,-66.041945
"Barceloneta Municipio,PR",30,18.469989,-66.55823
"Barranquitas Municipio,PR",34,18.200018,-66.309282
"Bayamón Municipio,PR",44,18.34942,-66.168626
"Cabo Rojo Municipio,PR",177,17.997138,-67.180862
"Caguas Municipio,PR",59,18.211109,-66.050964
"Camuy Municipio,PR",61,18.445469,-66.863134
"Canóvanas Municipio,PR",33,18.330044,-65.886021
"Carolina Municipio,PR",60,18.396776,-65.968778
"Cataño Municipio,PR",7,18.444614,-66.148819
"Cayey Municipio,PR",51,18.103624,-66.151667
"Ceiba Municipio,PR",158,18.253265,-65.620765
"Ciales Municipio,PR",66,18.295913,-66.515588
"Cidra Municipio,PR",36,18.174391,-66.161618
"Coamo Municipio,PR",78,18.1038,-66.357586
"Comerío Municipio,PR",28,18.225032,-66.219481
"Corozal Municipio,PR",42,18.30391,-66.326179
"Culebra Municipio,PR",168,18.326611,-65.307771
"Dorado Municipio,PR",53,18.474376,-66.261973
"Fajardo Municipio,PR",105,18.386378,-65.588454
"Florida Municipio,PR",15,18.368659,-66.562734
"Guánica Municipio,PR",79,17.948052,-66.922989
"Guayama Municipio,PR",106,17.973929,-66.137467
"Guayanilla Municipio,PR",64,18.005338,-66.798293
"Guaynabo Municipio,PR",27,18.344357,-66.114056
"Gurabo Municipio,PR",28,18.272581,-65.981177
"Hatillo Municipio,PR",58,18.441141,-66.79821
"Hormigueros Municipio,PR",11,18.134695,-67.116199
"Humacao Municipio,PR",71,18.135403,-65.786229
"Isabela Municipio,PR",91,18.483998,-67.013978
"Jayuya Municipio,PR",44,18.211152,-66.58687
"Juana Díaz Municipio,PR",107,17.997974,-66.490496
"Juncos Municipio,PR",26,18.224133,-65.908542
"Lajas Municipio,PR",101,17.978511,-67.040111
"Lares Municipio,PR",61,18.276925,-66.869587
"Las Marías Municipio,PR",46,18.227594,-66.97758
"Las Piedras Municipio,PR",33,18.187148,-65.871189
"Loíza Municipio,PR",65,18.445503,-65.942649
"Luquillo Municipio,PR",46,18.367996,-65.709904
"Manatí Municipio,PR",70,18.444803,-66.493137
"Maricao Municipio,PR",36,18.173956,-66.935547
"Maunabo Municipio,PR",38,17.999786,-65.896403
"Mayagüez Municipio,PR",274,18.08385,-67.886337
"Moca Municipio,PR",50,18.377637,-67.079574
"Morovis Municipio,PR",38,18.318017,-66.420392
"Naguabo Municipio,PR",72,18.21107,-65.735749
"Naranjito Municipio,PR",27,18.28992,-66.25344
"Orocovis Municipio,PR",63,18.218733,-66.436899
"Patillas Municipio,PR",75,18.000311,-65.986642
"Peñuelas Municipio,PR",67,18.026618,-66.728125
"Ponce Municipio,PR",193,18.001717,-66.606662
"Quebradillas Municipio,PR",34,18.466357,-66.927603
"Rincón Municipio,PR",54,18.33898,-67.250771
"Río Grande Municipio,PR",89,18.376369,-65.798434
"Sabana Grande Municipio,PR",36,18.084483,-66.947609
"Salinas Municipio,PR",114,17.971485,-66.262252
"San Germán Municipio,PR",54,18.1078,-67.037263
"San Juan Municipio,PR",76,18.422249,-66.069081
"San Lorenzo Municipio,PR",53,18.147107,-65.976167
"San Sebastián Municipio,PR",71,18.331064,-66.969064
"Santa Isabel Municipio,PR",76,17.952922,-66.387588
"Toa Alta Municipio,PR",27,18.364556,-66.244669
"Toa Baja Municipio,PR",41,18.45691,-66.193193
"Trujillo Alto Municipio,PR",21,18.335387,-66.003787
"Utuado Municipio,PR",115,18.270865,-66.702989
"Vega Alta Municipio,PR",37,18.43622,-66.336412
"Vega Baja Municipio,PR",68,18.455128,-66.397883
"Vieques Municipio,PR",263,18.125418,-65.432474
"Villalba Municipio,PR",37,18.130718,-66.472244
"Yabucoa Municipio,PR",83,18.059858,-65.859871
"Yauco Municipio,PR",68,18.085669,-66.857901
